invoice_id,counterparty_canonical,expected_amount,expected_date,payment_method,status
INV-42-001398,Sundaram Logistics Pvt Ltd,5479.2,2026-03-06,UPI,paid
INV-42-001399,Deepika Textiles Pvt Ltd,29037.6,2026-08-08,UPI,paid
INV-42-001400,Deepika Textiles Pvt Ltd,9533.98,2026-08-16,NEFT,paid
INV-42-001401,Sundaram Logistics Pvt Ltd,13832.04,2025-06-04,card,paid
INV-42-001402,Nykaa E-Retail Pvt Ltd,2073.71,2026-02-21,UPI,paid
INV-42-001403,Sundaram Logistics Pvt Ltd,14389.16,2026-08-16,UPI,paid
INV-42-001404,Sundaram Logistics Pvt Ltd,6176.34,2025-06-20,NEFT,paid
INV-42-001405,Freshworks Inc,1829.13,2025-01-15,UPI,paid
INV-42-001406,Tata Consultancy Services,1560.71,2025-05-08,NEFT,paid
INV-42-001407,BigBasket Supermarket Pvt Ltd,6544.7,2026-07-10,UPI,paid
INV-42-001408,Urban Company,2488.76,2026-03-24,NEFT,paid
INV-42-001409,Vikram Enterprises,22603.78,2026-07-12,UPI,paid
INV-42-001410,Meesho Inc,2933.06,2026-03-07,UPI,paid
INV-42-001411,Urban Company,23652.57,2026-04-21,UPI,paid
INV-42-001412,Priya Menon Consulting,6314.5,2025-10-18,UPI,paid
INV-42-001413,Tata Consultancy Services,24191.63,2025-11-22,UPI,paid
INV-42-001414,Sundaram Logistics Pvt Ltd,2133.33,2025-02-22,RTGS,unpaid
INV-42-001415,Swiggy Bundl Technologies,8496.54,2025-04-12,NEFT,paid
INV-42-001416,Swiggy Bundl Technologies,9851.43,2025-09-24,RTGS,paid
INV-42-001417,Tata Consultancy Services,1992.85,2026-07-11,card,paid
INV-42-001418,Infosys BPM Ltd,12460.85,2026-04-10,NEFT,paid
INV-42-001419,Freshworks Inc,10966.42,2025-07-18,UPI,paid
INV-42-001420,Deepika Textiles Pvt Ltd,55464.46,2025-02-22,UPI,paid
INV-42-001421,Cred Avenue Pvt Ltd,13466.31,2025-04-16,UPI,paid
INV-42-001422,Swiggy Bundl Technologies,3830.26,2025-07-04,UPI,paid
INV-42-001423,Infosys BPM Ltd,19099.9,2026-05-18,RTGS,paid
INV-42-001424,Nykaa E-Retail Pvt Ltd,10360.19,2026-03-06,UPI,paid
INV-42-001425,Lenskart Solutions Pvt Ltd,14484.42,2025-01-11,card,paid
INV-42-001426,Cred Avenue Pvt Ltd,15071.32,2025-12-18,card,paid
INV-42-001427,Meesho Inc,8824.39,2025-09-18,card,paid
INV-42-001428,Zomato Ltd,1793.17,2025-06-06,UPI,paid
INV-42-001429,Lenskart Solutions Pvt Ltd,3663.66,2025-07-24,card,paid
INV-42-001430,Urban Company,2330.18,2026-05-23,UPI,paid
INV-42-001431,Lenskart Solutions Pvt Ltd,5008.86,2025-10-15,card,paid
INV-42-001432,Ola Fleet Technologies,9528.73,2025-07-30,card,paid
INV-42-001433,PharmEasy Health Solutions,5087.02,2025-11-23,NEFT,paid
INV-42-001434,BigBasket Supermarket Pvt Ltd,9562.36,2025-03-07,UPI,paid
INV-42-001435,Sundaram Logistics Pvt Ltd,4247.14,2026-06-28,UPI,paid
INV-42-001436,Swiggy Bundl Technologies,4247.14,2026-06-25,RTGS,paid
INV-42-001437,Freshworks Inc,4909.67,2026-01-16,UPI,paid
INV-42-001438,Swiggy Bundl Technologies,4943.26,2025-11-26,card,paid
INV-42-001439,Infosys BPM Ltd,11299.21,2025-04-16,NEFT,paid
INV-42-001440,Vikram Enterprises,34346.19,2026-08-11,card,paid
INV-42-001441,Deepika Textiles Pvt Ltd,5357.18,2025-07-21,UPI,paid
INV-42-001442,Zomato Ltd,5456.38,2026-04-09,UPI,paid
INV-42-001443,Infosys BPM Ltd,9556.88,2026-08-13,card,paid
INV-42-001444,Tata Consultancy Services,19600.0,2026-07-01,card,paid
INV-42-001445,Tata Consultancy Services,19600.0,2026-06-28,UPI,paid
INV-42-001446,Ola Fleet Technologies,6717.18,2025-11-21,RTGS,paid
INV-42-001447,Urban Company,3850.46,2026-02-07,UPI,paid
INV-42-001448,Freshworks Inc,14522.29,2025-11-27,card,paid
INV-42-001449,Razorpay Software Pvt Ltd,8589.34,2025-02-23,UPI,paid
INV-42-001450,Swiggy Bundl Technologies,4103.23,2026-01-24,UPI,paid
INV-42-001451,Swiggy Bundl Technologies,7559.35,2025-06-01,RTGS,paid
INV-42-001452,Sundaram Logistics Pvt Ltd,6361.46,2025-05-06,UPI,paid
INV-42-001453,Meesho Inc,6361.46,2025-05-04,NEFT,paid
INV-42-001454,Infosys BPM Ltd,16055.51,2025-07-30,NEFT,paid
INV-42-001455,Nykaa E-Retail Pvt Ltd,2106.36,2026-04-25,RTGS,paid
INV-42-001456,Swiggy Bundl Technologies,2701.27,2026-06-25,UPI,paid
INV-42-001457,Vikram Enterprises,20618.35,2026-06-01,UPI,paid
INV-42-001458,Lenskart Solutions Pvt Ltd,5868.52,2026-06-10,UPI,paid
INV-42-001459,Zomato Ltd,5549.83,2026-08-15,NEFT,paid
INV-42-001460,PharmEasy Health Solutions,13335.04,2026-04-17,UPI,paid
INV-42-001461,Cred Avenue Pvt Ltd,7335.18,2026-07-18,UPI,paid
INV-42-001462,Swiggy Bundl Technologies,8158.97,2025-02-24,UPI,paid
INV-42-001463,Zomato Ltd,652.04,2025-07-18,UPI,paid
INV-42-001464,Meesho Inc,8867.4,2026-03-20,UPI,paid
INV-42-001465,Razorpay Software Pvt Ltd,34063.43,2025-09-02,UPI,paid
INV-42-001466,Razorpay Software Pvt Ltd,15571.19,2026-02-06,UPI,paid
INV-42-001467,Ola Fleet Technologies,14563.14,2025-06-25,RTGS,paid
INV-42-001468,Tata Consultancy Services,14168.77,2025-04-07,UPI,paid
INV-42-001469,Cred Avenue Pvt Ltd,11495.36,2025-03-13,UPI,paid
INV-42-001470,Lenskart Solutions Pvt Ltd,11495.36,2025-03-12,UPI,paid
INV-42-001471,Nykaa E-Retail Pvt Ltd,5934.19,2025-09-28,card,paid
INV-42-001472,Deepika Textiles Pvt Ltd,2518.94,2026-05-01,NEFT,paid
INV-42-001473,Razorpay Software Pvt Ltd,24117.52,2025-06-21,RTGS,paid
INV-42-001474,Swiggy Bundl Technologies,16420.52,2026-05-18,NEFT,paid
INV-42-001475,Razorpay Software Pvt Ltd,7841.58,2025-01-14,RTGS,unpaid
INV-42-001476,Tata Consultancy Services,8794.85,2026-05-11,UPI,paid
INV-42-001477,Anand Freelance Studio,40734.54,2025-05-26,UPI,paid
INV-42-001478,Meesho Inc,13781.15,2025-07-31,NEFT,paid
INV-42-001479,Vikram Enterprises,49657.3,2026-04-06,card,paid
INV-42-001480,Freshworks Inc,21438.44,2025-12-06,UPI,paid
INV-42-001481,Sundaram Logistics Pvt Ltd,5960.93,2026-06-17,NEFT,paid
INV-42-001482,Swiggy Bundl Technologies,23208.33,2025-12-22,UPI,paid
INV-42-001483,Nykaa E-Retail Pvt Ltd,13859.69,2025-06-03,UPI,unpaid
INV-42-001484,Urban Company,2936.27,2025-03-08,RTGS,paid
INV-42-001485,Zomato Ltd,3557.17,2025-02-24,UPI,paid
INV-42-001486,Infosys BPM Ltd,19621.96,2026-07-29,UPI,paid
INV-42-001487,Tata Consultancy Services,9350.07,2025-08-13,UPI,paid
INV-42-001488,Razorpay Software Pvt Ltd,12695.92,2026-02-13,card,paid
INV-42-001489,Razorpay Software Pvt Ltd,5200.57,2026-08-01,UPI,paid
INV-42-001490,Ola Fleet Technologies,4182.87,2025-07-24,UPI,paid
INV-42-001491,Meesho Inc,12534.34,2026-01-20,RTGS,paid
INV-42-001492,Swiggy Bundl Technologies,9266.2,2026-05-31,card,paid
INV-42-001493,Nykaa E-Retail Pvt Ltd,6682.75,2026-02-25,UPI,paid
INV-42-001494,Zomato Ltd,12731.59,2025-05-24,NEFT,paid
INV-42-001495,Deepika Textiles Pvt Ltd,12731.59,2025-05-23,NEFT,paid
INV-42-001496,Cred Avenue Pvt Ltd,1407.32,2026-04-19,RTGS,paid
INV-42-001497,BigBasket Supermarket Pvt Ltd,34709.98,2025-12-08,NEFT,paid
INV-42-001498,Meesho Inc,70881.46,2025-05-05,NEFT,paid
INV-42-001499,Anand Freelance Studio,8027.78,2025-06-08,UPI,paid
INV-42-001500,Sundaram Logistics Pvt Ltd,11242.82,2025-01-01,UPI,paid
INV-42-001501,Urban Company,5242.64,2025-01-26,RTGS,paid
INV-42-001502,Zomato Ltd,3039.24,2025-07-08,RTGS,paid
INV-42-001503,Urban Company,38504.99,2025-05-07,UPI,paid
INV-42-001504,Freshworks Inc,34059.51,2025-06-24,UPI,paid
INV-42-001505,Freshworks Inc,7766.35,2025-04-13,card,paid
INV-42-001506,Rahul Sharma,4648.7,2025-04-20,UPI,paid
INV-42-001507,Swiggy Bundl Technologies,5541.14,2026-02-03,UPI,paid
INV-42-001508,Cred Avenue Pvt Ltd,40021.57,2025-02-13,card,paid
INV-42-001509,Swiggy Bundl Technologies,24103.24,2025-01-10,card,paid
INV-42-001510,PharmEasy Health Solutions,8164.91,2026-06-22,UPI,paid
INV-42-001511,Cred Avenue Pvt Ltd,3588.42,2025-12-14,UPI,paid
INV-42-001512,Swiggy Bundl Technologies,29382.12,2026-02-08,UPI,paid
INV-42-001513,Nykaa E-Retail Pvt Ltd,1490.78,2026-06-04,RTGS,paid
INV-42-001514,Swiggy Bundl Technologies,4389.06,2026-02-18,UPI,paid
INV-42-001515,Anand Freelance Studio,2350.76,2026-05-27,card,paid
INV-42-001516,Deepika Textiles Pvt Ltd,12971.87,2025-06-28,NEFT,paid
INV-42-001517,Sundaram Logistics Pvt Ltd,16171.1,2026-01-19,NEFT,paid
INV-42-001518,Lenskart Solutions Pvt Ltd,3240.47,2026-01-22,UPI,paid
INV-42-001519,Urban Company,3218.98,2025-10-20,UPI,paid
INV-42-001520,BigBasket Supermarket Pvt Ltd,9994.2,2025-03-30,NEFT,paid
INV-42-001521,Rahul Sharma,20913.47,2026-02-22,NEFT,paid
INV-42-001522,Infosys BPM Ltd,17102.68,2025-07-14,RTGS,paid
INV-42-001523,Nykaa E-Retail Pvt Ltd,4453.69,2026-07-27,card,paid
INV-42-001524,BigBasket Supermarket Pvt Ltd,37692.16,2026-08-06,UPI,paid
INV-42-001525,Tata Consultancy Services,3764.28,2026-07-08,UPI,paid
INV-42-001526,Vikram Enterprises,19358.96,2026-01-02,UPI,paid
INV-42-001527,Sundaram Logistics Pvt Ltd,1726.62,2026-06-15,card,paid
INV-42-001528,BigBasket Supermarket Pvt Ltd,2602.73,2025-09-27,NEFT,paid
INV-42-001529,BigBasket Supermarket Pvt Ltd,3446.51,2025-12-04,card,paid
INV-42-001530,PharmEasy Health Solutions,5217.1,2026-08-01,card,paid
INV-42-001531,Deepika Textiles Pvt Ltd,9787.0,2026-07-19,UPI,paid
INV-42-001532,Anand Freelance Studio,2405.77,2025-08-19,NEFT,paid
INV-42-001533,Tata Consultancy Services,76076.83,2026-07-02,NEFT,paid
INV-42-001534,Rahul Sharma,1925.86,2026-02-01,RTGS,paid
INV-42-001535,BigBasket Supermarket Pvt Ltd,7108.05,2026-03-25,UPI,paid
INV-42-001536,Lenskart Solutions Pvt Ltd,5719.47,2025-03-01,UPI,paid
INV-42-001537,Zomato Ltd,4710.39,2026-07-04,NEFT,paid
INV-42-001538,Zomato Ltd,49580.31,2025-03-20,UPI,unpaid
INV-42-001539,Tata Consultancy Services,3937.01,2025-09-08,card,paid
INV-42-001540,BigBasket Supermarket Pvt Ltd,16456.81,2025-03-20,UPI,paid
INV-42-001541,Nykaa E-Retail Pvt Ltd,14253.7,2025-08-14,UPI,paid
INV-42-001542,Infosys BPM Ltd,14849.75,2025-09-08,UPI,paid
INV-42-001543,Priya Menon Consulting,8148.78,2026-02-25,NEFT,paid
INV-42-001544,Tata Consultancy Services,4767.4,2026-06-18,UPI,paid
INV-42-001545,Freshworks Inc,2771.07,2025-05-26,UPI,paid
INV-42-001546,BigBasket Supermarket Pvt Ltd,3424.43,2025-11-04,RTGS,paid
INV-42-001547,Tata Consultancy Services,11336.44,2026-01-27,UPI,paid
INV-42-001548,Freshworks Inc,3441.17,2025-02-23,NEFT,paid
INV-42-001549,Deepika Textiles Pvt Ltd,14646.01,2025-09-26,RTGS,paid
INV-42-001550,Deepika Textiles Pvt Ltd,1923.42,2026-03-21,card,paid
INV-42-001551,Lenskart Solutions Pvt Ltd,61287.54,2026-07-21,UPI,paid
INV-42-001552,Rahul Sharma,7102.15,2026-08-05,RTGS,paid
INV-42-001553,Sundaram Logistics Pvt Ltd,2788.42,2025-10-08,UPI,paid
INV-42-001554,Urban Company,5354.28,2025-10-08,UPI,paid
INV-42-001555,Deepika Textiles Pvt Ltd,27502.17,2025-05-08,UPI,paid
INV-42-001556,Ola Fleet Technologies,21266.95,2025-01-18,UPI,paid
INV-42-001557,Sundaram Logistics Pvt Ltd,6658.86,2025-08-12,UPI,paid
INV-42-001558,Zomato Ltd,31782.73,2025-03-07,UPI,paid
INV-42-001559,Deepika Textiles Pvt Ltd,3885.2,2025-08-21,NEFT,paid
INV-42-001560,Meesho Inc,30490.14,2025-02-12,NEFT,paid
INV-42-001561,Vikram Enterprises,26210.11,2025-02-15,NEFT,paid
INV-42-001562,Zomato Ltd,6785.75,2025-08-31,UPI,paid
INV-42-001563,Ola Fleet Technologies,10948.66,2026-03-13,card,paid
INV-42-001564,Tata Consultancy Services,15820.1,2026-02-22,card,paid
INV-42-001565,Vikram Enterprises,6083.01,2025-06-03,card,paid
INV-42-001566,Meesho Inc,21422.26,2026-06-05,RTGS,paid
INV-42-001567,Vikram Enterprises,5175.71,2025-06-03,UPI,paid
INV-42-001568,Zomato Ltd,3441.05,2026-08-12,NEFT,unpaid
INV-42-001569,Urban Company,26156.71,2026-06-22,UPI,paid
INV-42-001570,Freshworks Inc,29922.06,2025-12-03,UPI,paid
INV-42-001571,Infosys BPM Ltd,6180.28,2025-04-29,NEFT,paid
INV-42-001572,Vikram Enterprises,6966.62,2026-07-28,UPI,paid
INV-42-001573,Cred Avenue Pvt Ltd,10881.5,2026-03-05,UPI,paid
INV-42-001574,Ola Fleet Technologies,10881.5,2026-03-08,UPI,paid
INV-42-001575,Deepika Textiles Pvt Ltd,5747.39,2025-05-22,NEFT,paid
INV-42-001576,Infosys BPM Ltd,2989.25,2026-06-02,card,paid
INV-42-001577,Cred Avenue Pvt Ltd,3659.81,2026-07-22,NEFT,paid
INV-42-001578,Swiggy Bundl Technologies,2081.83,2026-06-27,card,paid
INV-42-001579,Infosys BPM Ltd,5765.2,2025-10-28,UPI,paid
INV-42-001580,Lenskart Solutions Pvt Ltd,5765.2,2025-10-31,NEFT,paid
INV-42-001581,Sundaram Logistics Pvt Ltd,5397.27,2026-02-23,NEFT,paid
INV-42-001582,BigBasket Supermarket Pvt Ltd,30533.26,2025-07-07,NEFT,paid
INV-42-001583,Ola Fleet Technologies,8242.61,2025-01-08,NEFT,paid
INV-42-001584,Cred Avenue Pvt Ltd,5815.38,2026-06-05,NEFT,paid
INV-42-001585,Deepika Textiles Pvt Ltd,3583.82,2025-02-19,NEFT,paid
INV-42-001586,Meesho Inc,20467.59,2025-11-27,UPI,paid
INV-42-001587,Freshworks Inc,20467.59,2025-11-30,UPI,paid
INV-42-001588,Anand Freelance Studio,8686.61,2025-11-18,UPI,paid
INV-42-001589,Swiggy Bundl Technologies,4348.92,2025-06-23,UPI,paid
INV-42-001590,Sundaram Logistics Pvt Ltd,10928.73,2025-07-31,NEFT,paid
INV-42-001591,Deepika Textiles Pvt Ltd,10928.73,2025-08-01,UPI,paid
INV-42-001592,Sundaram Logistics Pvt Ltd,11003.17,2025-01-07,UPI,paid
INV-42-001593,Zomato Ltd,11003.17,2025-01-10,UPI,paid
INV-42-001594,Meesho Inc,17118.84,2026-04-10,UPI,paid
INV-42-001595,Priya Menon Consulting,21121.13,2026-03-19,UPI,paid
INV-42-001596,Swiggy Bundl Technologies,2885.53,2025-12-29,RTGS,paid
INV-42-001597,Freshworks Inc,5088.94,2026-06-10,NEFT,paid
INV-42-001598,Rahul Sharma,8438.96,2026-07-26,NEFT,paid
INV-42-001599,Zomato Ltd,3298.46,2025-08-14,NEFT,paid
INV-42-001600,Swiggy Bundl Technologies,49952.2,2025-10-17,UPI,paid
INV-42-001601,Swiggy Bundl Technologies,8874.9,2025-08-08,UPI,paid
INV-42-001602,Urban Company,4686.69,2026-03-05,NEFT,paid
INV-42-001603,Cred Avenue Pvt Ltd,4320.44,2026-06-28,NEFT,paid
INV-42-001604,Tata Consultancy Services,4515.31,2026-05-12,UPI,paid
INV-42-001605,Meesho Inc,8911.81,2025-08-13,UPI,paid
INV-42-001606,Deepika Textiles Pvt Ltd,3646.16,2025-04-29,UPI,paid
INV-42-001607,Cred Avenue Pvt Ltd,5480.88,2025-05-12,RTGS,unpaid
INV-42-001608,Ola Fleet Technologies,7875.99,2025-08-29,UPI,paid
INV-42-001609,Freshworks Inc,20271.25,2026-07-30,RTGS,paid
INV-42-001610,Tata Consultancy Services,5999.75,2026-02-13,UPI,paid
INV-42-001611,Nykaa E-Retail Pvt Ltd,2457.73,2025-02-16,UPI,paid
INV-42-001612,Meesho Inc,4236.09,2025-04-23,card,paid
INV-42-001613,Tata Consultancy Services,9560.08,2025-01-22,RTGS,paid
INV-42-001614,Priya Menon Consulting,10266.79,2026-06-16,UPI,paid
INV-42-001615,Sundaram Logistics Pvt Ltd,19220.18,2025-08-23,UPI,paid
INV-42-001616,Infosys BPM Ltd,6008.27,2025-09-12,card,paid
INV-42-001617,Zomato Ltd,5967.45,2025-06-10,UPI,paid
INV-42-001618,Cred Avenue Pvt Ltd,10943.78,2025-05-07,RTGS,paid
INV-42-001619,BigBasket Supermarket Pvt Ltd,8295.62,2026-03-02,UPI,paid
INV-42-001620,Urban Company,10133.94,2025-11-16,RTGS,paid
INV-42-001621,Anand Freelance Studio,4607.59,2025-04-13,UPI,paid
INV-42-001622,Nykaa E-Retail Pvt Ltd,5679.42,2026-02-21,NEFT,paid
INV-42-001623,Lenskart Solutions Pvt Ltd,8672.11,2025-01-18,card,paid
INV-42-001624,Vikram Enterprises,33559.23,2026-04-09,UPI,paid
INV-42-001625,Swiggy Bundl Technologies,10085.87,2026-07-29,UPI,paid
INV-42-001626,Nykaa E-Retail Pvt Ltd,5168.92,2026-04-30,UPI,paid
INV-42-001627,Deepika Textiles Pvt Ltd,2112.66,2026-02-26,UPI,paid
INV-42-001628,Swiggy Bundl Technologies,4297.46,2026-02-21,card,paid
INV-42-001629,Freshworks Inc,9783.65,2026-05-27,UPI,paid
INV-42-001630,Tata Consultancy Services,15742.87,2025-03-25,card,paid
INV-42-001631,Zomato Ltd,8392.07,2025-07-22,UPI,paid
INV-42-001632,Urban Company,6497.33,2026-03-22,card,paid
INV-42-001633,PharmEasy Health Solutions,4810.03,2026-01-16,NEFT,paid
INV-42-001634,Tata Consultancy Services,34500.98,2026-01-16,UPI,paid
INV-42-001635,BigBasket Supermarket Pvt Ltd,81033.72,2025-05-19,UPI,paid
INV-42-001636,Nykaa E-Retail Pvt Ltd,5750.54,2026-04-27,UPI,paid
INV-42-001637,Cred Avenue Pvt Ltd,9473.65,2026-07-27,card,paid
INV-42-001638,Zomato Ltd,4175.71,2026-03-13,NEFT,paid
INV-42-001639,Cred Avenue Pvt Ltd,6631.56,2026-07-09,NEFT,paid
INV-42-001640,Meesho Inc,3705.89,2025-07-02,UPI,paid
INV-42-001641,Ola Fleet Technologies,14418.51,2025-12-05,NEFT,paid
INV-42-001642,Meesho Inc,58174.74,2025-08-03,UPI,paid
INV-42-001643,Sundaram Logistics Pvt Ltd,4215.32,2025-01-01,UPI,paid
INV-42-001644,Zomato Ltd,8368.71,2026-04-29,UPI,paid
INV-42-001645,Deepika Textiles Pvt Ltd,8368.71,2026-04-30,UPI,paid
INV-42-001646,Deepika Textiles Pvt Ltd,13275.74,2026-06-19,UPI,paid
INV-42-001647,Meesho Inc,4770.81,2025-10-12,NEFT,paid
INV-42-001648,Urban Company,7536.57,2025-05-04,NEFT,paid
INV-42-001649,Infosys BPM Ltd,2551.73,2026-04-23,RTGS,paid
INV-42-001650,BigBasket Supermarket Pvt Ltd,34890.34,2025-07-15,UPI,paid
INV-42-001651,Deepika Textiles Pvt Ltd,2091.93,2026-06-23,UPI,paid
INV-42-001652,Tata Consultancy Services,8138.57,2025-10-07,UPI,paid
INV-42-001653,Nykaa E-Retail Pvt Ltd,2929.12,2026-08-09,RTGS,paid
INV-42-001654,Lenskart Solutions Pvt Ltd,7875.87,2026-07-13,RTGS,paid
INV-42-001655,Zomato Ltd,16628.26,2025-07-01,card,paid
INV-42-001656,BigBasket Supermarket Pvt Ltd,10161.6,2025-04-10,card,paid
INV-42-001657,PharmEasy Health Solutions,20173.76,2025-12-07,RTGS,paid
INV-42-001658,Tata Consultancy Services,89985.99,2026-06-13,UPI,paid
INV-42-001659,BigBasket Supermarket Pvt Ltd,10677.82,2025-07-17,RTGS,paid
INV-42-001660,Anand Freelance Studio,2555.38,2025-10-10,NEFT,paid
INV-42-001661,BigBasket Supermarket Pvt Ltd,30430.07,2025-01-04,UPI,paid
INV-42-001662,Swiggy Bundl Technologies,5896.29,2025-03-30,NEFT,paid
INV-42-001663,Swiggy Bundl Technologies,2472.37,2025-01-21,RTGS,paid
INV-42-001664,Freshworks Inc,6562.58,2025-09-10,UPI,paid
INV-42-001665,Vikram Enterprises,13810.48,2026-01-24,NEFT,paid
INV-42-001666,Swiggy Bundl Technologies,5608.62,2025-07-12,UPI,paid
INV-42-001667,Sundaram Logistics Pvt Ltd,4175.51,2025-04-05,UPI,paid
INV-42-001668,Infosys BPM Ltd,12063.04,2025-06-24,UPI,paid
INV-42-001669,Infosys BPM Ltd,8727.46,2026-03-21,UPI,paid
INV-42-001670,Ola Fleet Technologies,1800.98,2026-05-31,NEFT,paid
INV-42-001671,Tata Consultancy Services,8316.22,2025-08-12,UPI,paid
INV-42-001672,Swiggy Bundl Technologies,10943.24,2025-05-24,UPI,paid
INV-42-001673,Meesho Inc,96350.7,2025-11-27,NEFT,paid
INV-42-001674,PharmEasy Health Solutions,2179.44,2025-12-09,UPI,paid
INV-42-001675,Freshworks Inc,6236.33,2026-07-14,UPI,paid
INV-42-001676,BigBasket Supermarket Pvt Ltd,6236.33,2026-07-11,NEFT,paid
INV-42-001677,Priya Menon Consulting,15952.55,2025-09-07,UPI,paid
INV-42-001678,Tata Consultancy Services,12015.28,2025-08-28,RTGS,paid
INV-42-001679,Nykaa E-Retail Pvt Ltd,4722.17,2026-08-15,UPI,paid
INV-42-001680,Swiggy Bundl Technologies,4722.17,2026-08-12,UPI,paid
INV-42-001681,Meesho Inc,15385.2,2026-08-05,RTGS,paid
INV-42-001682,Tata Consultancy Services,2304.23,2025-12-21,UPI,paid
INV-42-001683,Zomato Ltd,5804.39,2025-08-30,card,paid
INV-42-001684,Anand Freelance Studio,2438.3,2026-01-19,UPI,paid
INV-42-001685,Swiggy Bundl Technologies,9200.06,2025-08-06,card,paid
INV-42-001686,Ola Fleet Technologies,31063.81,2025-04-09,UPI,paid
INV-42-001687,Vikram Enterprises,6439.96,2025-10-17,RTGS,paid
INV-42-001688,BigBasket Supermarket Pvt Ltd,6791.7,2026-05-16,NEFT,paid
INV-42-001689,Ola Fleet Technologies,16114.58,2025-03-21,NEFT,paid
INV-42-001690,Freshworks Inc,3678.74,2025-12-14,UPI,paid
INV-42-001691,Swiggy Bundl Technologies,3300.41,2026-05-08,UPI,paid
INV-42-001692,BigBasket Supermarket Pvt Ltd,1579.18,2025-04-19,UPI,unpaid
INV-42-001693,Rahul Sharma,4200.81,2026-01-29,NEFT,paid
INV-42-001694,Cred Avenue Pvt Ltd,12771.75,2025-02-25,UPI,paid
INV-42-001695,Cred Avenue Pvt Ltd,18212.26,2026-04-07,UPI,paid
INV-42-001696,Priya Menon Consulting,3904.37,2026-03-11,UPI,paid
INV-42-001697,Rahul Sharma,3589.22,2025-09-22,UPI,paid
INV-42-001698,Anand Freelance Studio,7532.32,2025-10-16,UPI,paid
INV-42-001699,BigBasket Supermarket Pvt Ltd,5702.21,2025-10-31,RTGS,paid
INV-42-001700,Razorpay Software Pvt Ltd,4686.19,2026-04-03,UPI,paid
INV-42-001701,Meesho Inc,6445.98,2026-02-10,UPI,paid
INV-42-001702,Swiggy Bundl Technologies,21033.89,2026-03-18,card,paid
INV-42-001703,BigBasket Supermarket Pvt Ltd,75251.83,2026-06-21,NEFT,paid
INV-42-001704,Tata Consultancy Services,51161.44,2025-04-14,UPI,paid
INV-42-001705,Zomato Ltd,23308.47,2025-11-07,NEFT,paid
INV-42-001706,Ola Fleet Technologies,11106.95,2026-08-11,UPI,paid
INV-42-001707,BigBasket Supermarket Pvt Ltd,45221.75,2025-10-11,UPI,paid
INV-42-001708,BigBasket Supermarket Pvt Ltd,4071.62,2025-01-06,UPI,paid
INV-42-001709,BigBasket Supermarket Pvt Ltd,3714.85,2025-11-22,UPI,paid
INV-42-001710,Priya Menon Consulting,2675.13,2026-04-17,NEFT,paid
INV-42-001711,Tata Consultancy Services,704.16,2025-01-13,UPI,paid
INV-42-001712,Ola Fleet Technologies,8075.71,2025-06-24,NEFT,paid
INV-42-001713,Zomato Ltd,12867.04,2025-12-20,UPI,paid
INV-42-001714,Urban Company,2405.61,2026-04-08,NEFT,paid
INV-42-001715,Cred Avenue Pvt Ltd,3664.3,2026-03-18,UPI,paid
INV-42-001716,Deepika Textiles Pvt Ltd,2200.26,2025-08-29,UPI,paid
INV-42-001717,Infosys BPM Ltd,6607.21,2025-04-24,NEFT,paid
INV-42-001718,Swiggy Bundl Technologies,40687.0,2026-02-15,NEFT,paid
INV-42-001719,Freshworks Inc,19099.43,2026-01-07,NEFT,paid
INV-42-001720,Rahul Sharma,14256.87,2026-05-30,UPI,paid
INV-42-001721,PharmEasy Health Solutions,7983.4,2026-04-06,UPI,paid
INV-42-001722,BigBasket Supermarket Pvt Ltd,26391.17,2025-04-11,UPI,paid
INV-42-001723,Sundaram Logistics Pvt Ltd,5536.17,2025-08-18,UPI,paid
INV-42-001724,Sundaram Logistics Pvt Ltd,14384.97,2025-01-24,UPI,paid
INV-42-001725,Meesho Inc,7725.61,2026-01-15,UPI,paid
INV-42-001726,Ola Fleet Technologies,5712.2,2025-07-17,card,paid
INV-42-001727,Infosys BPM Ltd,16339.35,2025-07-24,UPI,paid
INV-42-001728,Lenskart Solutions Pvt Ltd,3499.72,2025-09-08,NEFT,paid
INV-42-001729,Razorpay Software Pvt Ltd,3208.99,2025-04-24,RTGS,paid
INV-42-001730,PharmEasy Health Solutions,18694.89,2025-03-13,UPI,paid
INV-42-001731,Rahul Sharma,6815.84,2026-07-05,UPI,paid
INV-42-001732,Cred Avenue Pvt Ltd,8553.03,2026-05-08,RTGS,paid
INV-42-001733,Ola Fleet Technologies,51240.14,2025-02-10,UPI,paid
INV-42-001734,Urban Company,12140.54,2025-05-08,UPI,paid
INV-42-001735,Deepika Textiles Pvt Ltd,14637.71,2025-06-23,UPI,paid
INV-42-001736,Swiggy Bundl Technologies,3764.25,2025-09-28,UPI,paid
INV-42-001737,Zomato Ltd,27235.4,2025-09-08,RTGS,paid
INV-42-001738,Rahul Sharma,5035.67,2025-09-22,NEFT,paid
INV-42-001739,Deepika Textiles Pvt Ltd,3775.46,2025-08-15,card,paid
INV-42-001740,Priya Menon Consulting,2834.21,2026-08-05,NEFT,paid
INV-42-001741,BigBasket Supermarket Pvt Ltd,2354.72,2025-05-12,UPI,paid
INV-42-001742,Infosys BPM Ltd,10069.25,2025-08-05,NEFT,paid
INV-42-001743,Zomato Ltd,5288.05,2026-06-14,UPI,paid
INV-42-001744,Freshworks Inc,6093.96,2026-05-29,UPI,paid
